# ID, x, y
204, 31.493, 61.918
171, 0.484, 20.669
148, 31.085, 22.589
152, 21.184, 23.004
199, 24.640, 24.077
192, 2.860, 32.095
163, 58.964, 40.284
170, 28.799, 28.421
211, 81.923, 23.143
184, 79.107, 54.844
194, 77.954, 28.578
193, 13.766, 30.925
